N,Method,Overall_mean,law_mean,psychology_mean,chemistry_mean,biology_mean,physics_mean,history_mean,economics_mean,math_mean,business_mean,philosophy_mean,health_mean,engineering_mean,computer_science_mean,other_mean,Overall_std,law_std,psychology_std,chemistry_std,biology_std,physics_std,history_std,economics_std,math_std,business_std,philosophy_std,health_std,engineering_std,computer_science_std,other_std
2,gPRM,55.23406550838875,37.317241379310346,61.973333333333336,49.98,74.74615384615385,53.80666666666665,51.20666666666667,62.52,58.28666666666667,59.53691275167785,46.13422818791946,62.33571428571428,43.24,54.66000000000001,57.53333333333333,9.440439262062096,2.893093173299744,2.172392434365596,2.778416815382458,2.292398036423094,2.9124941583155532,2.118059908920844,2.51498619390953,2.7988172104976377,2.405448150068204,2.6003918447125387,1.924214655597532,3.2510100994408906,2.4285249295268376,2.26960593740656
2,Pass@N,61.72972685269789,45.12413793103449,66.26,59.67333333333334,78.43076923076923,62.66666666666666,55.220000000000006,67.86666666666667,64.81333333333333,65.71140939597315,52.5503355704698,66.89285714285714,55.17333333333333,61.47333333333333,62.36,8.170002126661196,3.2615002784895473,2.4108919511251443,3.0962270947432495,2.060964328778409,2.726006440034781,2.093492562946215,2.4639624816768473,2.8403129718004276,2.3711229879814435,2.5138685638024207,1.7710108954596329,3.3308257234505674,2.4554610338771186,2.444804013958309
4,MV,54.189834234763815,34.668965517241375,59.76000000000001,52.20666666666667,73.14615384615385,54.12666666666667,48.26666666666666,60.18,57.40666666666666,59.31543624161074,43.71140939597317,61.33571428571428,46.73999999999999,52.94666666666666,54.84666666666668,9.179168567714587,2.775560060675353,1.8511738017929185,2.7303967965602847,1.9249068216901701,2.6376673196005767,2.2330845632592307,2.309122007266927,2.911883697311186,1.746978705520091,2.2252244382825066,2.0219585372926447,3.01683424948884,2.181090451025715,2.0760111324899544
4,dORM,61.638477851646606,42.6,65.68666666666667,63.12666666666667,80.3923076923077,63.22,53.19999999999999,67.19333333333333,64.46666666666668,67.06711409395973,51.81879194630873,65.40714285714286,58.09333333333334,59.78000000000001,60.88666666666666,8.75359968171001,2.8979553249486676,1.8389731434205956,2.8389278101267577,1.9014009161107976,2.663423027275654,1.673320053068152,2.0227484052919493,2.628899220417379,2.0472659058591476,2.344761288436897,1.4542513327398083,2.322871785814562,2.1808357215628247,2.104080691312849
4,dPRM,61.49117268373178,44.317241379310346,66.76,62.00666666666667,80.27692307692308,63.12666666666666,52.93333333333334,67.49333333333333,65.13333333333333,64.58389261744968,51.825503355704704,65.69285714285715,56.01999999999999,59.52666666666667,61.18,8.58080855809225,2.7990485898468114,2.0742227459942697,2.8713063229129685,1.694124898464582,2.8121877604455925,1.806162291219209,2.131499211561877,2.497109440043739,2.094250108931695,2.364436293036789,1.482740843223543,2.950638349013085,2.243598300349983,2.0239784803423393
4,gORM,63.414186958994875,42.80689655172414,66.22666666666665,65.65333333333332,80.55384615384617,69.83333333333333,53.48,69.68666666666668,73.24666666666668,68.79865771812081,51.38255033557047,65.25,55.68,64.11333333333333,61.08666666666667,9.715274317219148,2.769384174130397,1.5237964285151613,2.3673332394630604,1.896992325144412,2.672285746530696,1.742488641761165,2.187753794801114,2.6527218725930024,2.142390789648861,2.3313237639418865,1.6015776660556176,2.7912243430676322,2.436855897804928,1.9451478092936785
4,gPRM,59.09243262462623,41.241379310344826,64.56666666666666,56.37333333333333,77.52307692307693,60.06666666666667,53.92666666666666,65.82666666666665,64.05999999999999,63.825503355704704,49.3288590604027,64.82857142857144,46.86,58.77333333333332,60.093333333333334,9.140256084250813,2.6958372807851125,1.8266545011760327,2.546143052627727,1.9416944957415165,2.677478083736426,1.8759175532700434,2.281558921244664,2.5509823815759884,2.3239315024403733,2.272979090184712,1.6102984892527819,3.035047134907647,2.1472876948477224,2.1541071880892506
4,Pass@N,71.61037407699804,57.324137931034485,73.38666666666667,72.90666666666668,84.40769230769233,76.36,62.47999999999999,75.92666666666668,76.74,75.29530201342281,62.644295302013425,72.80714285714286,68.84666666666668,72.68666666666668,70.73333333333333,7.093197141426416,3.106175047304104,1.9769336525707333,2.669198797808476,1.8931674094587316,2.4429854231611303,1.7890531325567463,2.0803738980182267,2.746949823592219,2.184447774733218,2.4899600208366026,1.6138905963982992,2.6962607852769422,2.3064258063072396,2.092313976863363
8,MV,56.27616501488174,36.06896551724138,60.58,56.56666666666667,74.78461538461538,58.45333333333333,49.28666666666667,61.606666666666676,60.75333333333334,61.65100671140938,44.758389261744966,62.85000000000001,50.15333333333333,54.58666666666667,55.76666666666666,9.181562012233943,2.581374796167297,1.7553853644649597,2.5653676366382867,1.701304755128395,2.407174461664315,1.794448228410183,2.0956992998890733,2.617301409212676,1.5825839207233694,2.0105012360193,1.6613708379601748,2.4474113308192034,2.129746985494339,1.9963856229585388
8,dORM,64.19766181515776,45.2344827586207,67.54666666666667,67.66666666666666,83.23076923076924,66.90666666666667,54.53333333333331,69.03333333333335,67.98666666666666,70.24161073825503,54.06040268456376,66.10000000000001,62.3,61.41999999999999,62.50666666666666,8.838331115405339,2.11465640243438,1.607980099379346,2.426703296426843,1.4554529175711166,2.500702123626706,1.466666666666668,1.6769681637473721,2.5853948763519057,1.6824634624721981,1.8266256913096401,1.162421820939334,2.2178568233519678,1.8871613014731343,1.9958178496267847
8,dPRM,64.24264437329236,48.08275862068965,69.63333333333333,67.36000000000001,83.12307692307694,68.15333333333332,54.38666666666667,69.50666666666666,67.77333333333333,66.34899328859059,54.32885906040269,66.7,59.4,60.99333333333333,63.606666666666655,8.479752625945917,2.3951596055934035,1.7848124706970088,2.2008483212918937,1.587003428369582,2.6023152085103867,1.6737980762326143,1.6237679089765973,2.370597674286666,1.8983206943224482,1.838913927358423,1.1552011928310872,2.3103631268217932,1.7217433025860738,1.943867851018226
8,gORM,66.63222341185777,44.82758620689655,67.84,71.57333333333334,83.7846153846154,76.13999999999999,54.57333333333334,72.94000000000001,80.36,72.30201342281879,53.536912751677846,65.7,59.54,67.57333333333332,62.16,10.63831736137064,2.2559209977649823,1.3698986174977452,2.090231247174978,1.9267042713173268,2.4042462436281333,1.3630684339223609,1.6413950705962812,2.0513843564231897,1.7420083341791794,1.921515305981953,1.3362298470254401,2.228492265586259,1.8270072675158058,1.6629825949513444
8,gPRM,61.849728893284116,43.73793103448276,66.70666666666666,60.42666666666667,79.82307692307691,65.7,55.00666666666668,68.36666666666667,68.97333333333334,66.53691275167786,51.671140939597315,65.50714285714285,50.34666666666667,61.46666666666667,61.62666666666666,9.11527012762046,2.375419106897266,1.730305046965872,2.1029503084951866,1.864825451482534,2.5912245067620927,1.6904831656462402,1.7996913315590823,2.6219924569770328,2.0,2.0999205297465053,1.3104563778956335,2.7816541841141933,1.733333333333333,1.7646403473670076
8,Pass@N,79.74122780438613,68.91724137931034,79.43333333333334,83.10666666666665,89.83076923076923,86.74666666666668,68.20666666666666,81.92666666666668,86.08,83.1476510067114,71.65771812080537,77.05714285714286,80.65333333333334,81.38,78.23333333333333,6.558136601336693,2.465948840930806,1.7848124706970074,2.1483223428733647,1.7694983075309867,2.1401557575715504,1.6618463627343365,1.7356266879718143,2.1587650790826363,1.9633482302283642,2.0353503953684475,1.4924298773394715,2.235034178212447,1.8141542259564285,2.0469489490458708
16,MV,57.5398028872418,37.12413793103448,60.96,59.39333333333334,75.52307692307691,61.3,49.81333333333334,62.33333333333333,63.60666666666666,62.48993288590603,45.22818791946308,63.77857142857144,52.29333333333332,55.42666666666668,56.28666666666666,9.175783313318101,2.2199077655422674,1.4462825911049793,1.9845962365736316,1.4447620143492546,2.0706949987329804,1.3435607747904645,1.6234394215847876,1.8975891137030796,1.4515740591588855,1.700239903372819,1.0414618846327777,1.9535039743439937,1.852373852355104,1.583961278988009
16,dORM,65.39749317735746,46.33103448275861,68.21333333333334,69.11333333333334,84.80769230769232,68.49999999999999,55.42666666666668,69.87333333333333,70.18666666666667,71.75838926174497,55.38255033557048,66.17857142857142,64.66,62.14000000000001,62.99333333333332,8.910278722737365,1.9344305113111597,1.4933333333333376,2.0570853166555856,1.1060618341960304,1.721433511156718,1.502649511880783,1.3521834195108309,2.074351304223403,1.4258546818673292,1.7616139292910518,1.2221384737334766,1.8511137788429475,1.668785320059006,1.8820674211562587
16,dPRM,66.00795750881842,50.64137931034483,71.38,69.9,85.09230769230771,71.31333333333333,54.96,70.83333333333334,69.50666666666667,68.28187919463089,55.375838926174495,67.3,61.70666666666667,62.45333333333332,65.36666666666667,8.535510786722657,2.1506960408589744,1.5003851357420042,1.6609903337734668,1.267621357237816,1.9987885219691333,1.6174602863062146,1.2905640455070613,2.008028330920106,1.7362196889108792,1.5952696842615908,1.1891516440946728,1.8578841011573692,1.4387649024230604,1.553133034296232
16,gORM,68.54693512485905,45.20689655172413,69.5,74.28,85.59230769230771,80.63999999999999,55.26,75.03333333333333,84.52666666666669,74.91275167785234,55.127516778523486,65.7642857142857,61.093333333333334,69.88666666666667,62.83333333333333,11.471900179482578,1.9709543672335492,0.999444290037664,1.7183454574418702,1.5263174540095514,1.9548685661985354,1.4012534071719902,1.344536268673246,1.7030560765870277,1.6351064988145734,1.775722753610285,1.161697385865411,1.6720446565009355,1.5262299229728735,1.367479433117733
16,gPRM,63.93200565405876,45.17241379310346,68.34666666666666,63.893333333333324,81.63076923076923,70.28000000000002,56.10000000000001,70.30000000000001,73.10666666666665,68.53020134228188,53.48993288590604,65.67142857142858,52.68666666666666,63.81999999999999,62.01999999999998,9.331399100386646,2.063210386434702,1.3148045904662489,1.9130429512515725,1.5586369405432545,2.2453507521097915,1.2974333637352362,1.331248369847724,2.011566553708824,1.8908912114245584,1.9206829558730438,1.2568993270613775,2.542885500109406,1.4417735991171101,1.6396612116193052
16,Pass@N,85.8796242360366,78.53793103448277,84.23333333333333,89.75999999999998,93.66923076923077,93.18,73.12666666666667,86.61333333333334,92.19999999999999,89.4496644295302,78.75838926174497,80.89285714285714,88.92,88.08,84.89333333333332,6.1608992814141335,2.163979247385553,1.461734129952047,1.896241897367876,1.3537368837022423,1.5487772955177002,1.5907929539139334,1.4565713164826488,1.5846485765339628,1.5336121177311783,1.7146961464484856,1.4010746604237896,1.656716967713889,1.8093092604637806,2.040087144108201
